iso3_country,country_name,Agriculture,Buildings,Fluorinated Gases,Fossil Fuel Operations,Manufacturing,Mineral Extraction,Power,Transportation,Waste,emissions_2025,change_2015_2025,percent_change_2015_2025,cluster,PC1,PC2
BEL,BEL,0.1026030411705226,0.1588394113471081,0.0180823085924561,0.0760056864835184,0.2804890361274154,0.0002563297802824,0.1074694696056093,0.2372423298600213,0.019012387033066,128238101.51395053,-12080076.75665377,-8.609060426481083,0,2.272098314195665,1.2394592918254723
BEN,BEN,0.3828855035783481,0.0550703126937323,0.0583200597815756,0.0008004234543765,0.0896865094206696,0.0008363798802697,0.0355517593832325,0.2710131349291272,0.1058359168786681,19269527.97680477,3699624.0913204327,23.761380407553784,2,-1.2968090468392228,-0.6993322491518147
BES,BES,0.0,0.0121624749259463,0.0,0.0,0.0,0.0,0.6252269482715079,0.3572731697487797,0.0053374070537658,1099666.2922171932,-656213.2635475118,-37.37233920134822,1,-0.0029878189602116,3.287562953213247
BFA,BFA,0.6291511770484776,0.0542566696404615,0.0326521854361176,0.0,0.0488033232163925,0.0026682664601994,0.0289775074845193,0.1077488254471525,0.0957420452666794,41720129.23699029,5434086.943831995,14.975694786247296,2,-1.2545806300062257,-1.7883564510249377
BGD,BGD,0.4345039374517652,0.052106975208145,0.0104053230395271,0.0322594931324361,0.1369883951204598,4.401238133221967e-06,0.2107002242519298,0.0427307404232353,0.0803005101343684,329452748.5470354,42994367.83773524,15.008940472007415,2,0.3265356053438213,-1.6040751803080695
BGR,BGR,0.1178070823959655,0.0381564506370801,0.0296789637443415,0.0638996665133345,0.1584029884350727,0.0012646837482979,0.2739073537631876,0.2498054983499776,0.0670773124127424,51550375.762182586,-13535409.286088273,-20.796260314060497,0,1.175217796728186,1.4745784402237914
BHR,BHR,0.0005716136674167,0.0032865647376528,0.0344158973078532,0.4333534875479238,0.1023182861215633,0.0,0.328477772122338,0.0867288223835947,0.0108475561116571,75956371.1732279,12085685.223574772,18.922115903219616,3,1.904193118283916,-0.9888515723469355
BHS,BHS,0.0018321239539347,0.0199630814210832,0.0,1.2343336688323204e-05,0.0048640500955731,0.0,0.2237038023350115,0.7085784162826947,0.0410461825750143,7644733.845611288,2893962.449258656,60.91563259559221,1,-2.48211203359156,1.0842086435092095
BIH,BIH,0.0529713037062689,0.0505981584184823,0.0229479706566715,0.1206474935630322,0.1192648461357134,0.0167808785393185,0.3211223593980047,0.1795796138522457,0.1160873757302625,32652740.345567614,1927283.163403634,6.272593934004715,3,0.0264394034471034,0.2110456732014692
BLR,BLR,0.4789280591908177,0.058214807857095,0.0006237228388604,0.0454652356474003,0.0641130325027561,0.0002519309711407,0.1750792416257236,0.1305796747046317,0.0467442946615743,130243893.50311863,-7751310.025808752,-5.617086556333732,0,0.4776619551834901,-0.2519043816558912
BLZ,BLZ,0.3543102965103307,0.0176966051342666,0.0,0.0070126900273968,0.0064669597067275,0.0,0.0835491037159957,0.4050425884925087,0.1259217564127737,2320478.096147049,643025.2605054704,38.33343309825646,2,-2.9960828839241254,-0.1418479914018771
BMU,BMU,0.0,0.0280682176401495,0.0,0.0,0.0062173353983378,0.0,0.4948033730378807,0.4416568448297702,0.0292542290938617,1088596.158113879,35708.52427927451,3.391484820580947,1,-1.2750406239513103,2.121143698979859
BOL,BOL,0.413533910691362,0.0385510758550466,0.0006400036312228,0.0721091304661479,0.0620047668520223,0.0006322331127331,0.0649413017710386,0.3211398117938107,0.0264477658266157,82161150.6164844,12157342.004651455,17.36668653567581,2,-0.7516108088435309,-1.0306354174980776
