iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date,year,source_file,source_folder
AIA,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2024-04-18 19:20:28.708501,2026-05-18 14:20:13.779009,2015,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,96401.0,tonnes,annual,2024-04-18 19:20:28.718735,2026-05-18 14:20:13.779009,2016,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2024-04-18 19:20:28.729127,2026-05-18 14:20:13.779009,2017,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2024-04-18 19:20:28.739638,2026-05-18 14:20:13.779009,2018,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2024-04-18 19:20:28.749994,2026-05-18 14:20:13.779009,2019,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,96401.0,tonnes,annual,2024-04-18 19:20:28.760247,2026-05-18 14:20:13.779009,2020,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2024-04-18 19:20:28.771428,2026-05-18 14:20:13.779009,2021,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2024-04-18 19:20:28.781941,2026-05-18 14:20:13.779009,2022,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2024-04-18 19:20:28.79249,2026-05-18 14:20:13.779009,2023,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,96401.0,tonnes,annual,2025-02-28 00:00:00,2026-05-18 14:20:13.779009,2024,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,96138.0,tonnes,annual,2026-01-27 00:00:00,2026-05-18 14:20:13.779009,2025,electricity-generation_country_emissions_v5_7_0.csv,power
AIA,power,electricity-generation,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,23705.0,tonnes,annual,2026-04-28 00:00:00,2026-05-18 14:20:13.779009,2026,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.502283,2026-05-18 14:20:13.779009,2015,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.512147,2026-05-18 14:20:13.779009,2016,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.522018,2026-05-18 14:20:13.779009,2017,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.53254,2026-05-18 14:20:13.779009,2018,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.542539,2026-05-18 14:20:13.779009,2019,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.552582,2026-05-18 14:20:13.779009,2020,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.562784,2026-05-18 14:20:13.779009,2021,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.572814,2026-05-18 14:20:13.779009,2022,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:51.583095,2026-05-18 14:20:13.779009,2023,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2025-02-28 00:00:00,2026-05-18 14:20:13.779009,2024,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-01-27 00:00:00,2026-05-18 14:20:13.779009,2025,electricity-generation_country_emissions_v5_7_0.csv,power
ALA,power,electricity-generation,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-04-28 00:00:00,2026-05-18 14:20:13.779009,2026,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.806995,2026-05-18 14:20:13.779009,2015,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.817367,2026-05-18 14:20:13.779009,2016,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.82898,2026-05-18 14:20:13.779009,2017,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.840845,2026-05-18 14:20:13.779009,2018,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.852534,2026-05-18 14:20:13.779009,2019,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.86413,2026-05-18 14:20:13.779009,2020,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.875611,2026-05-18 14:20:13.779009,2021,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.88942,2026-05-18 14:20:13.779009,2022,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2024-04-18 19:20:28.903762,2026-05-18 14:20:13.779009,2023,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2025-02-28 00:00:00,2026-05-18 14:20:13.779009,2024,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-01-27 00:00:00,2026-05-18 14:20:13.779009,2025,electricity-generation_country_emissions_v5_7_0.csv,power
ALB,power,electricity-generation,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-04-28 00:00:00,2026-05-18 14:20:13.779009,2026,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,110714.0,tonnes,annual,2024-04-18 19:20:28.949296,2026-05-18 14:20:13.779009,2015,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,111018.0,tonnes,annual,2024-04-18 19:20:28.961253,2026-05-18 14:20:13.779009,2016,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,114598.0,tonnes,annual,2024-04-18 19:20:28.972499,2026-05-18 14:20:13.779009,2017,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,114598.0,tonnes,annual,2024-04-18 19:20:28.983397,2026-05-18 14:20:13.779009,2018,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,114598.0,tonnes,annual,2024-04-18 19:20:28.996884,2026-05-18 14:20:13.779009,2019,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,114912.0,tonnes,annual,2024-04-18 19:20:29.009423,2026-05-18 14:20:13.779009,2020,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,114598.0,tonnes,annual,2024-04-18 19:20:29.020179,2026-05-18 14:20:13.779009,2021,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,114598.0,tonnes,annual,2024-04-18 19:20:29.030273,2026-05-18 14:20:13.779009,2022,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,114598.0,tonnes,annual,2024-04-18 19:20:29.040659,2026-05-18 14:20:13.779009,2023,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,114912.0,tonnes,annual,2025-02-28 00:00:00,2026-05-18 14:20:13.779009,2024,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,114598.0,tonnes,annual,2026-01-27 00:00:00,2026-05-18 14:20:13.779009,2025,electricity-generation_country_emissions_v5_7_0.csv,power
AND,power,electricity-generation,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,28257.0,tonnes,annual,2026-04-28 00:00:00,2026-05-18 14:20:13.779009,2026,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,85319590.0,tonnes,annual,2024-04-18 19:20:29.053619,2026-05-18 14:20:13.779009,2015,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,86700733.0,tonnes,annual,2024-04-18 19:20:29.065626,2026-05-18 14:20:13.779009,2016,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,89457138.0,tonnes,annual,2024-04-18 19:20:29.078617,2026-05-18 14:20:13.779009,2017,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,90145255.0,tonnes,annual,2024-04-18 19:20:29.089285,2026-05-18 14:20:13.779009,2018,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,90090618.0,tonnes,annual,2024-04-18 19:20:29.09916,2026-05-18 14:20:13.779009,2019,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,87500974.0,tonnes,annual,2024-04-18 19:20:29.108968,2026-05-18 14:20:13.779009,2020,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,88822277.0,tonnes,annual,2024-04-18 19:20:29.119012,2026-05-18 14:20:13.779009,2021,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,85143624.0,tonnes,annual,2024-04-18 19:20:29.129156,2026-05-18 14:20:13.779009,2022,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,80514545.0,tonnes,annual,2024-04-18 19:20:29.138852,2026-05-18 14:20:13.779009,2023,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,82111541.0,tonnes,annual,2025-02-28 00:00:00,2026-05-18 14:20:13.779009,2024,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,81923551.0,tonnes,annual,2026-01-27 00:00:00,2026-05-18 14:20:13.779009,2025,electricity-generation_country_emissions_v5_7_0.csv,power
ARE,power,electricity-generation,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,16906590.0,tonnes,annual,2026-04-28 00:00:00,2026-05-18 14:20:13.779009,2026,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,62319144.0,tonnes,annual,2024-04-18 19:20:29.150954,2026-05-18 14:20:13.779009,2015,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,63003329.0,tonnes,annual,2024-04-18 19:20:29.16083,2026-05-18 14:20:13.779009,2016,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,60323834.0,tonnes,annual,2024-04-18 19:20:29.170938,2026-05-18 14:20:13.779009,2017,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,58233777.0,tonnes,annual,2024-04-18 19:20:29.181224,2026-05-18 14:20:13.779009,2018,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,52095494.0,tonnes,annual,2024-04-18 19:20:29.192592,2026-05-18 14:20:13.779009,2019,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,53799570.0,tonnes,annual,2024-04-18 19:20:29.204984,2026-05-18 14:20:13.779009,2020,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,60945648.0,tonnes,annual,2024-04-18 19:20:29.215773,2026-05-18 14:20:13.779009,2021,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,57861887.0,tonnes,annual,2024-04-18 19:20:29.229558,2026-05-18 14:20:13.779009,2022,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,51228934.0,tonnes,annual,2024-04-18 19:20:29.239915,2026-05-18 14:20:13.779009,2023,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,50446756.0,tonnes,annual,2025-02-28 00:00:00,2026-05-18 14:20:13.779009,2024,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,50097200.0,tonnes,annual,2026-01-27 00:00:00,2026-05-18 14:20:13.779009,2025,electricity-generation_country_emissions_v5_7_0.csv,power
ARG,power,electricity-generation,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,12230829.0,tonnes,annual,2026-04-28 00:00:00,2026-05-18 14:20:13.779009,2026,electricity-generation_country_emissions_v5_7_0.csv,power
ARM,power,electricity-generation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,1464599.0,tonnes,annual,2024-04-18 19:20:29.252386,2026-05-18 14:20:13.779009,2015,electricity-generation_country_emissions_v5_7_0.csv,power
ARM,power,electricity-generation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1320446.0,tonnes,annual,2024-04-18 19:20:29.262981,2026-05-18 14:20:13.779009,2016,electricity-generation_country_emissions_v5_7_0.csv,power
ARM,power,electricity-generation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1471329.0,tonnes,annual,2024-04-18 19:20:29.273502,2026-05-18 14:20:13.779009,2017,electricity-generation_country_emissions_v5_7_0.csv,power
ARM,power,electricity-generation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1729193.0,tonnes,annual,2024-04-18 19:20:29.283796,2026-05-18 14:20:13.779009,2018,electricity-generation_country_emissions_v5_7_0.csv,power
ARM,power,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1562339.0,tonnes,annual,2024-04-18 19:20:29.293926,2026-05-18 14:20:13.779009,2019,electricity-generation_country_emissions_v5_7_0.csv,power
ARM,power,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1624700.0,tonnes,annual,2024-04-18 19:20:29.304278,2026-05-18 14:20:13.779009,2020,electricity-generation_country_emissions_v5_7_0.csv,power
ARM,power,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1647220.0,tonnes,annual,2024-04-18 19:20:29.31479,2026-05-18 14:20:13.779009,2021,electricity-generation_country_emissions_v5_7_0.csv,power
