iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date,year,source_file,source_folder
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALA,waste,biological-treatment-of-solid-waste-and-biogenic,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,150134.27027699997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,152736.39038099992,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,155388.07530899995,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,158064.1225349999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,165592.79999999993,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,168331.46737499992,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,170785.28512799996,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,119447.09999999992,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,112258.90504199998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,105503.28746999997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,105503.28746999997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ALB,waste,biological-treatment-of-solid-waste-and-biogenic,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,26375.821867499988,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
AND,waste,biological-treatment-of-solid-waste-and-biogenic,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ARE,waste,biological-treatment-of-solid-waste-and-biogenic,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,28401.254099999987,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ARE,waste,biological-treatment-of-solid-waste-and-biogenic,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,29612.62619999998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ARE,waste,biological-treatment-of-solid-waste-and-biogenic,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,27572.910299999985,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
ARE,waste,biological-treatment-of-solid-waste-and-biogenic,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,14808.933719999994,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,biological-treatment-of-solid-waste-and-biogenic_country_emissions_v5_7_0.csv,waste
