iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date,year,source_file,source_folder
BRN,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,208513.217404,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,226763.14682399985,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,245385.4481559999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,264577.9466339999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,283266.1859319999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,302100.5304519999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,320861.82947199984,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,320861.82947199984,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BRN,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,80215.45736799997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BTN,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BVT,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,218078.3969429999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,248973.60773299987,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,279470.1655609998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,316807.5120749998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,349717.21949499985,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,383298.4195269998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,417907.8360069997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,451607.9493529997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,485571.5257569999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,519403.3662789997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,519403.3662789998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
BWA,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,129850.84156974996,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,237903.71003099988,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,271607.5741929999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,304876.5477969999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,345608.19549099985,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,381509.6918809999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,418143.7293809999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,455899.4571369995,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,492663.2106069997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,529714.3812029999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,566621.8427849998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,566621.8427849996,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAF,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,141655.46069624997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,19510989.475874998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,20448114.879032,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,20141148.583462987,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,21041598.679377977,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,20931493.490070995,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,20087507.864741,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,19548944.72806099,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,19240224.31100799,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,18687087.28679399,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,18256158.567385,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,18256158.567385,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CAN,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,4564039.641846248,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CCK,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,1991913.0186056988,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1876867.756400999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1852931.4408189992,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1829093.3245639997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1756618.2278029996,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1711848.9292461996,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1616919.8137425997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2021,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1552199.6652695995,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2022,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,1506015.0150275987,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2023,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,1450703.706283,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2024,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,1450703.7062829998,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2025,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHE,fluorinated-gases,fluorinated-gases,2026-01-01 00:00:00,2026-12-31 00:00:00,co2e_100yr,362675.9265707499,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2026,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHL,fluorinated-gases,fluorinated-gases,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,5310909.842605999,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2015,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHL,fluorinated-gases,fluorinated-gases,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,5905367.401421997,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2016,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHL,fluorinated-gases,fluorinated-gases,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,6877549.085191996,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2017,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHL,fluorinated-gases,fluorinated-gases,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,7847515.910587995,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2018,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHL,fluorinated-gases,fluorinated-gases,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,8693051.256305996,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2019,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
CHL,fluorinated-gases,fluorinated-gases,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,9622279.225911992,tonnes,annual,2026-05-11 04:29:16.189483,2026-05-18 14:20:13.779009,2020,fluorinated-gases_country_emissions_v5_7_0.csv,fluorinated_gases
